idx,step,amount,isFraud,amount_log,day,hour,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
183911,18,435138.34,0,12.983424,0,18,False,True,False,False,False
271846,34,83837.14,0,11.336656,1,10,False,True,False,False,False
2711981,590,160559.64,0,11.986433,24,14,False,True,False,False,False
1609597,276,216949.16,0,12.287428,11,12,False,True,False,False,False
2184056,352,171473.95,0,12.052198,14,16,False,True,False,False,False
2709502,589,89155.39,0,11.398159,24,13,False,True,False,False,False
2164760,351,270145.2,0,12.506722,14,15,False,True,False,False,False
1988939,326,334731.7,0,12.72109,13,14,False,True,False,False,False
877554,179,50170.74,0,10.823227,7,11,False,True,False,False,False
234101,20,251792.67,0,12.436369,0,20,False,True,False,False,False
1842241,305,1434242.6,0,14.176149,12,17,False,False,False,False,True
1953122,324,220705.28,0,12.304592,13,12,False,True,False,False,False
2455665,395,25910.31,0,10.162474,16,11,False,True,False,False,False
1336971,234,314386.3,0,12.658384,9,18,False,True,False,False,False
2082174,333,149129.05,0,11.9125805,13,21,False,True,False,False,False
891159,180,162124.31,0,11.996131,7,12,False,True,False,False,False
2260799,358,21475.72,0,9.9747715,14,22,False,True,False,False,False
157312,17,29535.78,0,10.293426,0,17,False,True,False,False,False
2660866,522,142061.25,0,11.864028,21,18,False,True,False,False,False
1646613,279,10000000.0,1,16.118095,11,15,False,False,False,False,True
1084879,204,33986.96,0,10.433791,8,12,False,True,False,False,False
1830602,304,436916.5,0,12.987502,12,16,False,False,False,False,True
2370194,378,261814.98,0,12.475401,15,18,False,True,False,False,False
1629820,278,206626.19,0,12.238676,11,14,False,True,False,False,False
666406,153,61639.21,0,11.029086,6,9,False,True,False,False,False
2158875,350,155913.0,0,11.957067,14,14,False,True,False,False,False
889666,180,62954.35,0,11.050197,7,12,False,True,False,False,False
1144173,208,21062.13,0,9.955327,8,16,False,True,False,False,False
2175125,352,376947.56,0,12.839867,14,16,False,True,False,False,False
302893,36,187613.3,0,12.142149,1,12,False,True,False,False,False
2477747,397,223085.69,0,12.31532,16,13,False,True,False,False,False
770654,161,349582.56,0,12.764501,6,17,False,True,False,False,False
448120,46,139980.11,0,11.84927,1,22,False,True,False,False,False
2064254,332,3343335.5,0,15.02248,13,20,False,False,False,False,True
2554840,402,356281.84,0,12.7834835,16,18,False,True,False,False,False
1483935,255,268257.47,0,12.49971,10,15,False,True,False,False,False
2652854,520,415115.72,0,12.936317,21,16,False,True,False,False,False
2007633,328,16370.66,0,9.703368,13,16,False,True,False,False,False
2250494,356,2851.45,0,7.956284,14,20,False,True,False,False,False
2368515,378,339156.62,0,12.734223,15,18,False,True,False,False,False
366071,41,340208.0,0,12.737318,1,17,False,True,False,False,False
1302623,231,243227.33,0,12.40176,9,15,False,False,False,False,True
2628276,461,72440.8,0,11.190553,19,5,False,False,False,False,True
1744751,298,139946.92,0,11.849032,12,10,False,True,False,False,False
272497,34,46993.32,0,10.757803,1,10,False,True,False,False,False
1206363,212,198110.34,0,12.196589,8,20,False,True,False,False,False
2152104,350,94910.25,0,11.460708,14,14,False,True,False,False,False
1593342,275,60742.75,0,11.014436,11,11,False,True,False,False,False
1090173,204,222346.94,0,12.312003,8,12,False,True,False,False,False
2659784,522,31119.26,0,10.345647,21,18,False,True,False,False,False
1418804,250,483011.3,0,13.087799,10,10,False,False,False,False,True
1109516,205,626253.4,0,13.347513,8,13,False,False,False,False,True
2059057,331,7350.63,0,8.902813,13,19,False,True,False,False,False
2601765,405,181763.05,0,12.11047,16,21,False,True,False,False,False
122995,15,323563.1,0,12.687156,0,15,False,True,False,False,False
790280,162,391537.44,0,12.877842,6,18,False,True,False,False,False
1967169,325,82928.31,0,11.325756,13,13,False,True,False,False,False
2727980,612,112290.08,0,11.628859,25,12,False,True,False,False,False
2036949,330,254473.84,0,12.446961,13,18,False,True,False,False,False
1934417,322,121640.38,0,11.70884,13,10,False,True,False,False,False
321488,37,157209.11,0,11.965344,1,13,False,True,False,False,False
1049979,201,239163.52,0,12.384912,8,9,False,False,False,False,True
1774172,300,271918.75,0,12.513266,12,12,False,True,False,False,False
1075065,203,718182.25,0,13.484482,8,11,False,False,False,False,True
1693951,283,175683.05,0,12.076448,11,19,False,True,False,False,False
460531,95,87054.31,0,11.3743105,3,23,False,True,False,False,False
350966,40,187045.92,0,12.13912,1,16,False,True,False,False,False
2105719,346,32248.69,0,10.381295,14,10,False,True,False,False,False
2640926,493,85423.16,0,11.355396,20,13,False,True,False,False,False
1892458,308,24199.11,0,10.094153,12,20,False,True,False,False,False
1692209,283,138659.9,0,11.839794,11,19,False,True,False,False,False
2110040,347,128815.99,0,11.766156,14,11,False,True,False,False,False
2297011,372,16674.44,0,9.721752,15,12,False,True,False,False,False
736435,159,173802.45,0,12.065686,6,15,False,True,False,False,False
859369,178,224328.62,0,12.320876,7,10,False,True,False,False,False
1260555,227,38638.62,0,10.562059,9,11,False,True,False,False,False
1393884,238,356500.44,0,12.784097,9,22,False,False,False,False,True
1975242,325,415616.53,0,12.937523,13,13,False,True,False,False,False
394492,42,95018.09,0,11.4618435,1,18,False,True,False,False,False
43394,11,209772.2,0,12.253787,0,11,False,True,False,False,False
1531954,258,244038.28,0,12.405088,10,18,False,True,False,False,False
487027,130,338951.03,0,12.733617,5,10,False,True,False,False,False
1015695,188,675059.8,0,13.42256,7,20,False,False,False,False,True
2286309,371,68239.1,0,11.130802,15,11,False,True,False,False,False
496808,131,24145.66,0,10.091943,5,11,False,True,False,False,False
239535,21,31734.61,0,10.365226,0,21,False,False,False,False,True
572309,136,48788.19,0,10.795284,5,16,False,True,False,False,False
1649192,279,524709.1,0,13.170603,11,15,False,False,False,False,True
1196617,211,101361.21,0,11.526465,8,19,False,True,False,False,False
2177108,352,11690.16,0,9.366673,14,16,False,True,False,False,False
262928,34,82806.58,0,11.324287,1,10,False,True,False,False,False
2690362,564,35860.0,0,10.487433,23,12,False,True,False,False,False
1014726,188,194916.33,0,12.180336,7,20,False,True,False,False,False
653498,141,253683.89,0,12.443852,5,21,False,True,False,False,False
318767,37,756044.9,0,13.535859,1,13,False,False,False,False,True
1459120,253,57592.76,0,10.961187,10,13,False,True,False,False,False
236015,20,144421.92,0,11.880508,0,20,False,True,False,False,False
2143261,349,250017.39,0,12.429294,14,13,False,False,False,False,True
2135751,349,119591.33,0,11.691853,14,13,False,True,False,False,False
685333,155,159130.5,0,11.977492,6,11,False,True,False,False,False
1921309,321,318454.22,0,12.67124,13,9,False,True,False,False,False
1025010,188,36777.19,0,10.512688,7,20,False,True,False,False,False
468546,129,508667.88,0,13.139555,5,9,False,True,False,False,False
1562839,260,146681.81,0,11.896034,10,20,False,True,False,False,False
947902,184,346783.8,0,12.756463,7,16,False,True,False,False,False
1385055,236,397391.25,0,12.892682,9,20,False,True,False,False,False
962229,185,1268004.4,0,14.052957,7,17,False,False,False,False,True
1379604,236,215501.8,0,12.280734,9,20,False,False,False,False,True
786416,162,505793.0,0,13.133886,6,18,False,True,False,False,False
1266204,228,30651.73,0,10.33051,9,12,False,True,False,False,False
1675013,282,21923.61,0,9.995411,11,18,False,True,False,False,False
1474039,254,83847.85,0,11.336783,10,14,False,True,False,False,False
2741273,670,391491.03,0,12.877723,27,22,False,False,False,False,True
2047654,331,137080.84,0,11.828341,13,19,False,True,False,False,False
2065830,332,133192.8,0,11.799568,13,20,False,True,False,False,False
1382777,236,102272.9,0,11.535419,9,20,False,True,False,False,False
2299945,372,130733.21,0,11.78093,15,12,False,True,False,False,False
584291,137,327843.47,0,12.700297,5,17,False,True,False,False,False
1078450,203,1383630.1,0,14.140223,8,11,False,False,False,False,True
638066,140,1089659.4,0,13.901378,5,20,False,False,False,False,True
2398057,379,147113.95,0,11.898976,15,19,False,True,False,False,False
284224,35,221733.44,0,12.30924,1,11,False,True,False,False,False
2518576,400,883136.94,0,13.691237,16,16,False,False,False,False,True
1593684,275,40040.31,0,10.597692,11,11,False,True,False,False,False
1205010,212,255017.16,0,12.449094,8,20,False,False,False,False,True
2271020,369,328960.8,0,12.7037,15,9,False,True,False,False,False
683739,155,185010.92,0,12.128181,6,11,False,True,False,False,False
2564951,403,164172.02,0,12.008682,16,19,False,True,False,False,False
2448997,394,150240.19,0,11.920004,16,10,False,True,False,False,False
226272,20,194720.27,0,12.17933,0,20,False,True,False,False,False
2512346,399,83448.2,0,11.3320055,16,15,False,True,False,False,False
1904017,308,48481.87,0,10.788986,12,20,False,False,False,False,True
1404688,249,263648.06,0,12.482378,10,9,False,True,False,False,False
869074,179,125600.93,0,11.740881,7,11,False,True,False,False,False
1597639,275,115907.82,0,11.660568,11,11,False,True,False,False,False
1495958,256,117420.82,0,11.673536,10,16,False,True,False,False,False
932193,183,570622.3,0,13.254486,7,15,False,True,False,False,False
1420593,250,3802105.8,0,15.151066,10,10,False,False,False,False,True
2704202,586,517718.03,0,13.15719,24,10,False,True,False,False,False
1390390,237,202148.17,0,12.216766,9,21,False,True,False,False,False
2517499,400,93608.39,0,11.446897,16,16,False,True,False,False,False
1717702,284,47904.86,0,10.777014,11,20,False,True,False,False,False
619370,139,174766.06,0,12.071215,5,19,False,True,False,False,False
134250,16,197846.58,0,12.195257,0,16,False,True,False,False,False
2002924,328,304352.0,0,12.625947,13,16,False,True,False,False,False
225141,20,679226.6,0,13.428713,0,20,False,False,False,False,True
2331485,374,2446.52,0,7.803239,15,14,False,True,False,False,False
1264119,228,396003.12,0,12.889182,9,12,False,True,False,False,False
1933744,322,18518.73,0,9.826646,13,10,False,True,False,False,False
2470069,396,557252.94,0,13.230778,16,12,False,True,False,False,False
37494,10,76905.2,0,11.250355,0,10,False,True,False,False,False
125733,15,70696.52,0,11.16618,0,15,False,True,False,False,False
2221884,355,1110828.6,0,13.920619,14,19,False,False,False,False,True
100204,14,39913.79,0,10.594527,0,14,False,True,False,False,False
1523341,258,289431.8,0,12.575682,10,18,False,True,False,False,False
1394995,239,291241.8,0,12.581916,9,23,False,True,False,False,False
73564,12,321966.88,0,12.68221,0,12,False,True,False,False,False
1523446,258,128275.52,0,11.761951,10,18,False,True,False,False,False
74338,12,1869387.1,0,14.441122,0,12,False,False,False,False,True
2313779,373,210326.05,0,12.256424,15,13,False,True,False,False,False
68696,12,123843.97,0,11.726794,0,12,False,True,False,False,False
329885,38,103542.66,0,11.547758,1,14,False,True,False,False,False
2713921,592,11399.11,0,9.341466,24,16,False,True,False,False,False
36994,10,313166.72,0,12.654497,0,10,False,False,False,False,True
816650,163,53419.15,0,10.885962,6,19,False,True,False,False,False
870415,179,248154.02,0,12.421813,7,11,False,True,False,False,False
286208,35,342598.3,0,12.74432,1,11,False,True,False,False,False
953063,184,422585.94,0,12.954153,7,16,False,True,False,False,False
2186053,353,231591.05,0,12.352737,14,17,False,True,False,False,False
262450,34,185092.2,0,12.12862,1,10,False,True,False,False,False
2070950,332,27770.37,0,10.231797,13,20,False,True,False,False,False
1407347,249,148819.45,0,11.910502,10,9,False,True,False,False,False
1292518,230,554348.5,0,13.225553,9,14,False,False,False,False,True
2703556,585,473573.9,0,13.068068,24,9,False,False,False,False,True
1711063,284,222441.81,0,12.312429,11,20,False,True,False,False,False
2521747,400,185479.48,0,12.130711,16,16,False,True,False,False,False
43599,11,74078.92,0,11.2129135,0,11,False,True,False,False,False
537016,133,401367.9,0,12.902638,5,13,False,True,False,False,False
1465476,253,106013.84,0,11.571343,10,13,False,True,False,False,False
2652346,518,553158.9,0,13.223404,21,14,False,True,False,False,False
1775305,300,401922.9,0,12.90402,12,12,False,True,False,False,False
1016680,188,249068.02,0,12.425489,7,20,False,True,False,False,False
198482,19,136860.56,0,11.826733,0,19,False,True,False,False,False
316366,37,84038.46,0,11.339054,1,13,False,True,False,False,False
2410546,380,441493.47,0,12.997923,15,20,False,False,False,False,True
2583805,403,164080.16,0,12.008122,16,19,False,True,False,False,False
337113,38,63068.42,0,11.052008,1,14,False,True,False,False,False
227065,20,49502.5,0,10.809819,0,20,False,True,False,False,False
290826,36,258464.5,0,12.462522,1,12,False,True,False,False,False
143117,16,5793.37,0,8.664815,0,16,False,True,False,False,False
1839778,305,272562.75,0,12.515632,12,17,False,False,False,False,True
2052057,331,753296.4,0,13.532217,13,19,False,False,False,False,True
1422923,251,81461.26,0,11.307907,10,11,False,True,False,False,False
218901,19,40367.83,0,10.605838,0,19,False,True,False,False,False
1087833,204,516933.7,0,13.155674,8,12,False,False,False,False,True
189012,18,250910.27,0,12.432858,0,18,False,True,False,False,False
1151563,208,91978.1,0,11.429328,8,16,False,True,False,False,False
1529377,258,86113.1,0,11.3634405,10,18,False,False,False,False,True
2156343,350,248578.66,0,12.423523,14,14,False,False,False,False,True
179846,18,11103.52,0,9.315198,0,18,False,True,False,False,False
1610168,276,728924.5,0,13.499329,11,12,False,False,False,False,True
2182058,352,437654.03,0,12.989188,14,16,False,True,False,False,False
1788826,301,29635.44,0,10.296794,12,13,False,True,False,False,False
593030,137,750580.0,0,13.5286045,5,17,False,False,False,False,True
149398,16,281960.47,0,12.549529,0,16,False,True,False,False,False
838958,165,46129.61,0,10.739254,6,21,False,True,False,False,False
1213999,212,109556.94,0,11.604218,8,20,False,True,False,False,False
1797486,302,317700.34,0,12.66887,12,14,False,True,False,False,False
1554891,260,221504.31,0,12.308207,10,20,False,True,False,False,False
634629,140,206270.16,0,12.236952,5,20,False,True,False,False,False
836222,165,111745.2,0,11.623995,6,21,False,True,False,False,False
69418,12,53648.43,0,10.8902445,0,12,False,True,False,False,False
2427877,384,309085.38,0,12.641379,16,0,False,True,False,False,False
1117007,206,208290.45,0,12.246698,8,14,False,True,False,False,False
489778,130,38680.13,0,10.563133,5,10,False,True,False,False,False
1396476,239,267655.5,0,12.497463,9,23,False,True,False,False,False
2069329,332,174620.4,0,12.070381,13,20,False,True,False,False,False
2474058,396,288949.53,0,12.574015,16,12,False,True,False,False,False
1687209,283,168621.73,0,12.035425,11,19,False,True,False,False,False
2166668,351,96547.87,0,11.477815,14,15,False,True,False,False,False
2762993,692,86416.29,0,11.366955,28,20,False,True,False,False,False
2513988,399,172374.86,0,12.057439,16,15,False,True,False,False,False
1245761,226,446828.0,0,13.009933,9,10,False,True,False,False,False
1086222,204,185528.4,0,12.130974,8,12,False,True,False,False,False
1984531,326,308267.7,0,12.63873,13,14,False,True,False,False,False
2349491,376,201202.84,0,12.212079,15,16,False,True,False,False,False
237347,21,126493.66,0,11.747963,0,21,False,True,False,False,False
269508,34,237921.11,0,12.379703,1,10,False,True,False,False,False
2440781,394,341075.28,0,12.739864,16,10,False,True,False,False,False
1604065,276,474658.16,0,13.070354,11,12,False,True,False,False,False
514474,132,129549.66,0,11.771835,5,12,False,True,False,False,False
